"movieId","tmdbId","year","imdbId","runtime","imdbRating","imdbVotes","title","url","revenue","plot","poster","released","budget"
"48032","10846","2005","0419198","110","7.2","11311","Tiger and the Snow, The (La tigre e la neve)","https://themoviedb.org/movie/10846","","A love-struck Italian poet is stuck in Iraq at the onset of an American invasion.","https://image.tmdb.org/t/p/w440_and_h660_face/i03x8Wk8b4QKMCSinKiFbCHp7OY.jpg","2005-10-14","35000000"
"48043","1381","2006","0414993","96","7.3","186456","Fountain, The","https://themoviedb.org/movie/1381","15304890","As a modern-day scientist, Tommy is struggling with mortality, desperately searching for the medical breakthrough that will save the life of his cancer-stricken wife, Izzi.","https://image.tmdb.org/t/p/w440_and_h660_face/tnmkVAYrHITpdKgmZ7CzVBEI4ho.jpg","2006-11-22","35000000"
"48061","15242","1972","0069289","81","7.5","3041","Snoopy Come Home","https://themoviedb.org/movie/15242","","Snoopy travels to see his sick former owner and then feels obliged to return to her permanently.","https://image.tmdb.org/t/p/w440_and_h660_face/vGYhYtoXkpjXTZ7KLQMJehwfLG0.jpg","1972-08-09",""
"48082","300","2006","0354899","105","7.3","60498","Science of Sleep, The (La science des rêves)","https://themoviedb.org/movie/300","9524340","A man entranced by his dreams and imagination is love-struck with a French woman and feels he can show her his world.","https://image.tmdb.org/t/p/w440_and_h660_face/1qCq228LsNtUseCnNE7Naw6NBUz.jpg","2006-09-29","6000000"
"48142","9676","2006","0387877","121","5.6","62162","Black Dahlia, The","https://themoviedb.org/movie/9676","49111202","Two policemen see their personal and professional lives fall apart in the wake of the Black Dahlia murder investigation.","https://image.tmdb.org/t/p/w440_and_h660_face/xGrKS601NXswR0P5MpJ0EWplOEl.jpg","2006-09-15","50000000"
"48159","15213","2006","0430779","88","5.8","6027","Everyone's Hero","https://themoviedb.org/movie/15213","16627188","A boy (Jake T. Austin) begins a grand journey to return Babe Ruth's baseball bat before the deciding game of the 1932 World Series comes to a close.","https://image.tmdb.org/t/p/w440_and_h660_face/qFHXmKtS4GBoovYNTjtvUOgdRdE.jpg","2006-09-15","35000000"
"48165","32761","1989","0098327","104","7.8","8002","Seventh Continent, The (Der siebente Kontinent)","https://themoviedb.org/movie/32761","","A European family who plan on escaping to Australia, seem caught up in their daily routine, only troubled by minor incidents. However, behind their apparent calm and repetitive existence, they are actually planning something sinister.","https://image.tmdb.org/t/p/w440_and_h660_face/4s3GItjEmJ8ycYNmPWdOU9Y1vyn.jpg","1993-04-14",""
"48198","66487","1983","0086377","118","6.7","1410","Streamers","https://themoviedb.org/movie/66487","","Four young soldiers waiting to be shipped to Viet Nam deal with racial tension and their own intolerance when one soldier reveals he's gay.","https://image.tmdb.org/t/p/w440_and_h660_face/wpPAzncyZxVWioayD23sFYrwx72.jpg","1984-04-04",""
"48231","15742","2006","0410730","91","7.0","12719","Taxidermia","https://themoviedb.org/movie/15742","","Three generations of men, including a pervert that constantly seeks for new kinds of satisfaction, an obese speed eater and a passionate embalmer.","https://image.tmdb.org/t/p/w440_and_h660_face/w0i4ilJ6hzDbBsTTdGad7YR7ila.jpg","2006-08-23",""
"48262","1666","2006","0799954","94","7.3","9035","Bridge, The","https://themoviedb.org/movie/1666","179780","People suffer largely unnoticed while the rest of the world goes about its business. This is a documentary exploration of the mythic beauty of the Golden Gate Bridge, the most popular ...","https://image.tmdb.org/t/p/w440_and_h660_face/1ncyMxboCcnKy0GoxXfiZzVxPQj.jpg","2007-02-16","25000"
"48268","41758","2005","0376591","197","7.5","4316","Empire Falls","https://themoviedb.org/movie/41758","","A decaying New England town is the backdrop for its unique citizens, led by unassuming restaurant manager Miles Roby.","","2005-05-28",""
"48301","43122","1933","0024473","97","7.3","2520","Private Life of Henry VIII, The","https://themoviedb.org/movie/43122","","Tells how King Henry VIII came to marry five more times after his divorce from his first wife.","https://image.tmdb.org/t/p/w440_and_h660_face/v72lT9IiYgxbvyjrOcexrIWZhYN.jpg","1933-09-21",""
"48304","1579","2006","0472043","139","7.8","229954","Apocalypto","https://themoviedb.org/movie/1579","120654337","As the Mayan kingdom faces its decline, the rulers insist the key to prosperity is to build more temples and offer human sacrifices. Jaguar Paw, a young man captured for sacrifice, flees to avoid his fate.","https://image.tmdb.org/t/p/w440_and_h660_face/cBFQsU1LDBEOl0Ik0cygeB6wCLE.jpg","2006-12-08","40000000"
"48319","9664","2006","0454824","140","6.6","34801","Flyboys","https://themoviedb.org/movie/9664","17834865","The adventures of the Lafayette Escadrille, young Americans who volunteered for the French military before the U.S. entered World War I, and became the country's first fighter pilots.","https://image.tmdb.org/t/p/w440_and_h660_face/ArKIGwJohxskEIjVOqEkzsEXkpc.jpg","2006-09-22","60000000"
"48322","12094","2006","0493430","92","7.1","55251","Jackass Number Two","https://themoviedb.org/movie/12094","72778712","Chris Pontius, Johnny Knoxville, Steve-O, Bam Margera, and the whole crew return to the screen to raise the stakes higher than ever before.","https://image.tmdb.org/t/p/w440_and_h660_face/lpbSubVQN1pr0ivNHdszhqLqvA7.jpg","2006-09-22","11000000"
"48385","496","2006","0443453","84","7.3","288639","Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan","https://themoviedb.org/movie/496","261572744","Kazakh TV talking head Borat is dispatched to the United States to report on the greatest country in the world. With a documentary crew in tow, Borat becomes more interested in locating and marrying Pamela Anderson.","https://image.tmdb.org/t/p/w440_and_h660_face/kfkyALfD4G1mlBJI1lOt2QCra4i.jpg","2006-11-03","18000000"
"48394","1417","2006","0457430","118","8.2","449462","Pan's Labyrinth (Laberinto del fauno, El)","https://themoviedb.org/movie/1417","83258226","In the falangist Spain of 1944, the bookish young stepdaughter of a sadistic army officer escapes into an eerie but captivating fantasy world.","https://image.tmdb.org/t/p/w440_and_h660_face/7PurMm0gUOJZ8Uk0oyuZlt1CKfJ.jpg","2007-01-19","19000000"
"48414","7484","2006","0400717","83","6.2","62854","Open Season","https://themoviedb.org/movie/7484","197309027","Boog, a domesticated 900lb. Grizzly bear finds himself stranded in the woods 3 days before Open Season. Forced to rely on Elliot, a fast-talking mule deer, the two form an unlikely friendship and must quickly rally other forest animals if they are to form a rag-tag army against the hunters.","https://image.tmdb.org/t/p/w440_and_h660_face/w5Lctmkc1yah215Luxmci4djaiW.jpg","2006-09-29","85000000"
"48501","27275","2004","0384116","127","7.9","32107","G.O.R.A.","https://themoviedb.org/movie/27275","","A slick young Turk kidnapped by extraterrestrials shows his great « humanitarian spirit » by outwitting the evil commander-in-chief of the planet of G.O.R.A.","https://image.tmdb.org/t/p/w440_and_h660_face/hXLKHzlybVWloEbfWKZ43APdGUX.jpg","2004-11-12",""
"48516","1422","2006","0407887","151","8.5","835671","Departed, The","https://themoviedb.org/movie/1422","291465034","An undercover cop and a mole in the police attempt to identify each other while infiltrating an Irish gang in South Boston.","https://image.tmdb.org/t/p/w440_and_h660_face/p3tmqqwFPHFdu1oVpcgKGfcPCMZ.jpg","2006-10-06","90000000"
"48518","10781","2006","0420294","91","5.9","54919","Texas Chainsaw Massacre: The Beginning, The","https://themoviedb.org/movie/10781","51764406","On one last road trip before they're sent to serve in Vietnam, two brothers and their girlfriends get into an accident that calls their local sheriff to the scene. Thus begins a terrifying experience where the teens are taken to a secluded house of horrors, where a young, would-be killer is being nurtured.","https://image.tmdb.org/t/p/w440_and_h660_face/hTBueN0Ru3R7brwtONenDyEMNYe.jpg","2006-10-06","16000000"
"48520","9794","2006","0424993","103","5.5","36823","Employee of the Month","https://themoviedb.org/movie/9794","38368909","A slacker competes with a repeat winner for the Employee of the Month title at work, in order to gain the affections of a new female employee.","https://image.tmdb.org/t/p/w440_and_h660_face/vfALEF9wz4CEep071iOwM5Qqd17.jpg","2006-10-06","12000000"
"48522","9978","2006","0457495","93","5.1","19747","Stormbreaker (Alex Rider: Operation Stormbreaker)","https://themoviedb.org/movie/9978","23937870","After the death of his uncle, the 14-year-old schoolboy Alex Rider is forced by the Special OperationsDivision of Britain's secret intelligence service, MI6, for a mission which will save millions of lives.","https://image.tmdb.org/t/p/w440_and_h660_face/zTAeyJNTx3oVh1LqAoI0RNcsVmV.jpg","2006-10-13","40000000"
"48560","7510","2006","0439289","116","6.2","19733","Running With Scissors","https://themoviedb.org/movie/7510","6754898","Young Augusten Burroughs absorbs experiences that could make for a shocking memoir: the son of an alcoholic father and an unstable mother, he's handed off to his mother's therapist, Dr. Finch, and spends his adolescent years as a member of Finch's bizarre extended family.","https://image.tmdb.org/t/p/w440_and_h660_face/sKvEhXJJtL0MItMmQsaUKqU58J7.jpg","2006-10-27","12000000"
"48591","1975","2006","0433386","102","5.0","37403","Grudge 2, The","https://themoviedb.org/movie/1975","39143839","Three interwoven stories about a terrible curse. A young woman encounters a malevolent supernatural force while searching for her missing sister in Tokyo; a mean high school prank goes horribly wrong; a woman with a deadly secret moves into a Chicago apartment building.","https://image.tmdb.org/t/p/w440_and_h660_face/gzr7ywaU9mUfASN57FYsKRFb4l0.jpg","2006-10-13","20000000"
"48593","9895","2006","0483726","115","6.2","27577","Man of the Year","https://themoviedb.org/movie/9895","41237648","A comedian who hosts a news satire program decides to run for president, and a computerized voting machine malfunction gets him elected.","https://image.tmdb.org/t/p/w440_and_h660_face/sfXvJJ7gSdnrI7bJjB0eIKEJ0oz.jpg","2006-10-13","20000000"
"48596","8975","2006","0419946","92","4.7","26895","Marine, The","https://themoviedb.org/movie/8975","22165608","A group of diamond thieves on the run kidnap the wife of a recently discharged marine who goes on a chase through the South Carolinian wilderness to retrieve her.","https://image.tmdb.org/t/p/w440_and_h660_face/h5zSpAX2azsESSKewLwzfmGOLNk.jpg","2006-10-13","20000000"
"48660","86","2006","0430051","113","6.7","6737","Elementary Particles, The (Elementarteilchen)","https://themoviedb.org/movie/86","","Based on Michel Houellebecq's controversial novel, this movie focuses on Michael and Bruno, two very different half-brothers and their disturbed sexuality. After a chaotic childhood with a ...","https://image.tmdb.org/t/p/w440_and_h660_face/cQKQejSMFphrBpVcNwHiaJdIfmn.jpg","2006-02-23","6000000"
"48682","13209","2006","0499537","93","7.3","5665","Offside","https://themoviedb.org/movie/13209","","Struggle of Women in a country that excludes them from entering the stadiums.","https://image.tmdb.org/t/p/w440_and_h660_face/9BDtD58nuNFyByMAoTLdFNHX5qZ.jpg","2006-05-26","2500"
"48696","1440","2006","0404203","136","7.6","91496","Little Children","https://themoviedb.org/movie/1440","14821658","The lives of two lovelorn spouses from separate marriages, a registered sex offender, and a disgraced ex-police officer intersect as they struggle to resist their vulnerabilities and temptations in suburban Connecticut.","https://image.tmdb.org/t/p/w440_and_h660_face/so9xla7b7WfFiarDwOukhQpRuyd.jpg","2007-02-09","26000000"
"48698","13364","2006","0814075","101","8.0","7988","Deliver Us from Evil","https://themoviedb.org/movie/13364","201275","Documentary about Father Oliver O'Grady, a Catholic priest who was relocated to various parishes around the United States during the 1970s in an attempt by the Catholic Church to cover up his rape of dozens of children.","https://image.tmdb.org/t/p/w440_and_h660_face/f8ocy6wUj3e563YygZazkiOHZXD.jpg","2007-02-22",""
"48711","18925","2006","0805526","111","6.7","11920","Facing the Giants","https://themoviedb.org/movie/18925","10178331","A losing coach with an underdog football team faces their giants of fear and failure on and off the field to surprising results.","https://image.tmdb.org/t/p/w440_and_h660_face/33gkfCURxgBBpiAnrWua4Txmrvs.jpg","2006-09-29","100000"
"48738","1523","2006","0455590","123","7.7","141558","Last King of Scotland, The","https://themoviedb.org/movie/1523","48027970","Based on the events of the brutal Ugandan dictator Idi Amin's regime as seen by his personal physician during the 1970s","https://image.tmdb.org/t/p/w440_and_h660_face/quckyadj0bYCzIXMDIi4lrwJfth.jpg","2007-01-19","6000000"
"48741","14201","2006","0478049","99","7.4","4671","U.S. vs. John Lennon, The","https://themoviedb.org/movie/14201","","A documentary on the life of John Lennon, with a focus on the time in his life when he transformed from a musician into an antiwar activist.","https://image.tmdb.org/t/p/w440_and_h660_face/jgSHjr5z1TTzQdiN9YXS7yXWSPQ.jpg","2006-12-07",""
"48744","1378","2006","0367027","101","6.6","26761","Shortbus","https://themoviedb.org/movie/1378","5179037","A group of New Yorkers caught up in their romantic-sexual milieu converge at an underground salon infamous for its blend of art, music, politics, and carnality.","https://image.tmdb.org/t/p/w440_and_h660_face/s8QBrWgpZpYrySSyTQ0xbFLPKrS.jpg","2006-10-20","2000000"
"48774","9693","2006","0206634","109","7.9","350639","Children of Men","https://themoviedb.org/movie/9693","69959751","In 2027, in a chaotic world in which women have become somehow infertile, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea.","https://image.tmdb.org/t/p/w440_and_h660_face/6GnBsOIi1t4aGuLh3NF9TfU8u37.jpg","2007-01-05","76000000"
"48780","1124","2006","0482571","130","8.5","805811","Prestige, The","https://themoviedb.org/movie/1124","109676311","Two stage magicians engage in competitive one-upmanship in an attempt to create the ultimate stage illusion.","https://image.tmdb.org/t/p/w440_and_h660_face/pvSESD7ujxWZwtYDb9l57qE0ywq.jpg","2006-10-20","40000000"
"48783","3683","2006","0418689","135","7.1","99329","Flags of Our Fathers","https://themoviedb.org/movie/3683","65900249","The life stories of the six men who raised the flag at The Battle of Iwo Jima, a turning point in WWII.","https://image.tmdb.org/t/p/w440_and_h660_face/Rzaz2GSBJMnT9aYqzs715XoC4N.jpg","2006-10-20","90000000"
"48791","14012","2006","0434215","95","6.1","5945","Flicka","https://themoviedb.org/movie/14012","21000000","Young Katy claims a wild horse as her own -- an effort to prove to her father that she is capable of one day taking over the family ranch.","https://image.tmdb.org/t/p/w440_and_h660_face/nhJlXSmiHnlVxea5J5l3wfuATwY.jpg","2006-10-20","15000000"
"48817","43673","2006","0492492","87","5.9","2726","Sleeping Dogs Lie (a.k.a. Stay)","https://themoviedb.org/movie/43673","","A recently engaged woman's life is thrown into turmoil after confessing to her fiancé that she once experimented with bestiality.","https://image.tmdb.org/t/p/w440_and_h660_face/hJpRHWsYu67BXIduUYLv5CXxPhc.jpg","2007-02-21",""
"48856","8194","2006","0473488","100","7.1","21892","Guide to Recognizing Your Saints, A","https://themoviedb.org/movie/8194","516139","The movie is a coming-of-age drama about a boy growing up in Astoria, N.Y., during the 1980s. As his friends end up dead, on drugs or in prison, he comes to believe he has been saved from their fate by various so-called saints.","https://image.tmdb.org/t/p/w440_and_h660_face/fitfOCzng3mMz5crvOePE9CX8X3.jpg","2006-10-13",""
"48872","6077","2005","0475169","93","7.5","14549","13 Tzameti","https://themoviedb.org/movie/6077","767311","Sebastian, a young man, has decided to follow instructions intended for someone else, without knowing where they will take him. Something else he does not know is that Gerard Dorez, a cop ...","https://image.tmdb.org/t/p/w440_and_h660_face/h9d0nHU61Ln9GH2rUmYkR52RFXx.jpg","2006-02-08",""
"48877","214","2006","0489270","108","6.2","138053","Saw III","https://themoviedb.org/movie/214","163876815","Jigsaw kidnaps a doctor to keep him alive while he watches his new apprentice put an unlucky citizen through a brutal test.","https://image.tmdb.org/t/p/w440_and_h660_face/dfl7ti4ataetiyoOg3SI0FA9KeP.jpg","2006-10-27","10000000"
"48972","21156","2005","0407236","118","7.3","2654","Lunacy (Sílení)","https://themoviedb.org/movie/21156","","A man takes up residence with a mysterious marquis and is soon persuaded to enter into an asylum for preventative therapy. Things are not what they seem, and the marquis may be even more sinister than what the young man may've predicted.","https://image.tmdb.org/t/p/w440_and_h660_face/gDVAn4rnuXqwuscLBmJYYF5Cukq.jpg","2005-11-17",""
"48982","11619","2006","0424095","85","6.7","82057","Flushed Away","https://themoviedb.org/movie/11619","178120010","The story of an uptown rat that gets flushed down the toilet from his penthouse apartment, ending in the sewers of London, where he has to learn a whole new and different way of life.","https://image.tmdb.org/t/p/w440_and_h660_face/885fQK8aQw8sQiQVco9ffQZvJ9t.jpg","2006-11-03","149000000"
"48997","1427","2006","0396171","147","7.5","185734","Perfume: The Story of a Murderer","https://themoviedb.org/movie/1427","132180323","Jean-Baptiste Grenouille, born with a superior olfactory sense, creates the world's finest perfume. His work, however, takes a dark turn as he searches for the ultimate scent.","https://image.tmdb.org/t/p/w440_and_h660_face/2wrFrUej8ri5EpjgIkjKTAnr686.jpg","2007-01-05","50000000"
"49013","13767","2006","0452681","97","4.6","20988","Santa Clause 3: The Escape Clause, The","https://themoviedb.org/movie/13767","84500122","Santa, aka Scott Calvin, is faced with double-duty: how to keep his new family happy, and how to stop Jack Frost from taking over Christmas.","https://image.tmdb.org/t/p/w440_and_h660_face/uTFO1XZS80uWRLtQiH2MYXaPJVO.jpg","2006-11-03","12000000"
"49132","2152","2006","0811136","93","7.7","4419","Shut Up & Sing","https://themoviedb.org/movie/2152","","A documentary on the Dixie Chicks in the wake of singer Natalie Maines' anti-George W. Bush statement at a 2003 concert.","https://image.tmdb.org/t/p/w440_and_h660_face/spD1Labc7sWFdnHdJnaWdiIAfLS.jpg","2006-12-01",""
"49220","14799","2006","0470765","86","6.3","12043","For Your Consideration","https://themoviedb.org/movie/14799","5542025","Three actors learn that their respective performances in the film Home for Purim, a drama set in the mid-1940s American South, are generating award-season buzz.","https://image.tmdb.org/t/p/w440_and_h660_face/fvXClgY4ZJ7dBxalFuxPgb4nJ9s.jpg","2006-11-22","12000000"
"49225","29044","2005","0457496","83","8.1","1529","Street Fight","https://themoviedb.org/movie/29044","","This documentary follows the 2002 mayoral campaign in Newark, New Jersey in which the Cory Booker attempted to unseat longtime mayor Sharpe James.","https://image.tmdb.org/t/p/w440_and_h660_face/1abhRslbpFUSCLD5S4cA3nvu4Kx.jpg","2005-04-23",""
"49265","8588","2005","0420901","115","7.7","9506","Shooting Dogs (a.k.a. Beyond the Gates)","https://themoviedb.org/movie/8588","","In April 1994, after the airplane of the Hutu President of Rwanda is shot down, the Hutu militias slaughter the Tutsi population. In the Ecole Technique Officielle, the Catholic priest ...","https://image.tmdb.org/t/p/w440_and_h660_face/9xC2yUgqPVvoHykYuigrxLyunya.jpg","2006-03-31",""
"49272","36557","2006","0381061","144","8.0","452787","Casino Royale","https://themoviedb.org/movie/36557","599045960","Armed with a licence to kill, Secret Agent James Bond sets out on his first mission as 007 and must defeat a weapons dealer in a high stakes game of poker at Casino Royale, but things are not what they seem.","https://image.tmdb.org/t/p/w440_and_h660_face/ta2BX3THwYXytWuVVozaT0NsMM8.jpg","2006-11-17","150000000"
"49274","9836","2006","0366548","108","6.5","127937","Happy Feet","https://themoviedb.org/movie/9836","384335608","Into the world of the Emperor Penguins, who find their soul mates through song, a penguin is born who cannot sing. But he can tap dance something fierce!","https://image.tmdb.org/t/p/w440_and_h660_face/za41IHkj6LnkilfTzv5B2qmthKD.jpg","2006-11-17","100000000"
"49278","7551","2006","0453467","126","7.0","235954","Déjà Vu (Deja Vu)","https://themoviedb.org/movie/7551","180557550","After a ferry is bombed in New Orleans, an A.T.F. agent joins a unique investigation using experimental surveillance technology to find the bomber, but soon finds himself becoming obsessed with one of the victims.","https://image.tmdb.org/t/p/w440_and_h660_face/hL8W0qgoPKw7xQy7LMir2numqsP.jpg","2006-11-22","75000000"
"49280","10741","2006","0308055","117","7.0","37769","Bobby","https://themoviedb.org/movie/10741","","The story of the assassination of U.S. Senator Robert F. Kennedy who was shot in the early morning hours of June 5, 1968 in the Ambassador Hotel in Los Angeles, and 22 people in the hotel whose lives were never the same.","https://image.tmdb.org/t/p/w440_and_h660_face/gnSAo6Yx4dV05zWfy4gi9pOY99h.jpg","2006-11-23",""
"49284","2357","2006","0499603","82","6.7","12606","10 Items or Less","https://themoviedb.org/movie/2357","580527","An actor (Freeman) prepping for an upcoming role meets a quirky grocery clerk (Vega), and the pair hit the road to show one another their respective worlds.","https://image.tmdb.org/t/p/w440_and_h660_face/jVititCfwaPXWDAZkjWkgmpcAkO.jpg","2007-02-08",""
"49286","1581","2006","0457939","138","6.9","177146","Holiday, The","https://themoviedb.org/movie/1581","194168700","Two women troubled with guy-problems swap homes in each other's countries, where they each meet a local guy and fall in love.","https://image.tmdb.org/t/p/w440_and_h660_face/6fbqG49Q7IWBWdyJ7asNTcNbnG6.jpg","2006-12-08","85000000"
"49299","57977","2004","0347449","143","7.3","3630","Luna de Avellaneda","https://themoviedb.org/movie/57977","","The story of a social and sports club in a Buenos Aires neighborhood and of those who try to save it from being closed.","https://image.tmdb.org/t/p/w440_and_h660_face/swrVOACCkvrtPQHPN00DFv4eq2Y.jpg","2004-05-20",""
"49314","7873","2005","0433387","116","7.0","53285","Harsh Times","https://themoviedb.org/movie/7873","5967038","A tough-minded drama about two friends in South Central Los Angeles and the violence that comes between them.","https://image.tmdb.org/t/p/w440_and_h660_face/raBWBnGz2X6FQ3iUwPwYQE4FrkY.jpg","2006-11-10","2000000"
"49394","36265","1965","0059719","43","8.0","6571","Simon of the Desert (Simón del desierto)","https://themoviedb.org/movie/36265","","Simon, a deeply religious man living in the 4th century, wants to be nearer to God so he climbs a column. The Devil wants him come down to Earth and is trying to seduce him.","https://image.tmdb.org/t/p/w440_and_h660_face/x3uzYR06aHYBmwVOR0GOPiwRHfS.jpg","1970-02-09",""
"49396","2179","2006","0365830","93","6.8","83017","Tenacious D in The Pick of Destiny","https://themoviedb.org/movie/2179","13405595","In Venice Beach, naive Midwesterner JB bonds with local slacker KG and they form the rock band Tenacious D. Setting out to become the world's greatest band is no easy feat, so they set out to steal what could be the answer to their prayers -- a magical guitar pick housed in a rock-and-roll museum some 300 miles away.","https://image.tmdb.org/t/p/w440_and_h660_face/8baHzEIfrBvBy5b9XKe87Skl1tf.jpg","2006-11-22","22000000"
"49526","10032","2006","0480271","97","4.8","18750","National Lampoon's Van Wilder: The Rise of Taj","https://themoviedb.org/movie/10032","6086508","Taj Mahal Badalandabad leaves Coolidge College behind for the halls of Camford University in England, where he looks to continue his education, and teach an uptight student how to make the most out of her academic career.","https://image.tmdb.org/t/p/w440_and_h660_face/irk5J6IPY4YV4WKrzhwNap8WESn.jpg","2006-12-01",""
"49528","9796","2006","0454970","93","5.3","30470","Turistas","https://themoviedb.org/movie/9796","","A group of young backpackers' vacation turns sour when a bus accident leaves them marooned in a remote Brazilian rural area that holds an ominous secret.","https://image.tmdb.org/t/p/w440_and_h660_face/sI1oWdCpbe9zxwrtLzZPBHznkx4.jpg","2006-12-01","10000000"
"49530","1372","2006","0450259","143","8.0","387280","Blood Diamond","https://themoviedb.org/movie/1372","170877916","A fisherman, a smuggler, and a syndicate of businessmen match wits over the possession of a priceless diamond.","https://image.tmdb.org/t/p/w440_and_h660_face/m6rZ3dmqjcTvVNKtqwQ6hxYQ9nk.jpg","2006-12-08","100000000"
"49647","9986","2006","0413895","97","6.4","26713","Charlotte's Web","https://themoviedb.org/movie/9986","144000000","Wilbur the pig is scared of the end of the season, because he knows that come that time, he will end up on the dinner table. He hatches a plan with Charlotte, a spider that lives in his pen, to ensure that this will never happen.","https://image.tmdb.org/t/p/w440_and_h660_face/gqg3ruuEDQ6XmXjFGrTDrk58xJg.jpg","2006-12-15","85000000"
"49649","2486","2006","0449010","104","5.1","105948","Eragon","https://themoviedb.org/movie/2486","249288105","In his homeland of Alagaesia, a farm boy happens upon a dragon's egg -- a discovery that leads him on a predestined journey where he realizes he's the one person who can defend his home against an evil king.","https://image.tmdb.org/t/p/w440_and_h660_face/mNu6QLUnKqPIjRA3pgEb5dkJye6.jpg","2006-12-15","100000000"
"49651","1246","2006","0479143","102","7.2","156228","Rocky Balboa","https://themoviedb.org/movie/1246","155721132","Thirty years after the ring of the first bell, Rocky Balboa comes out of retirement and dons his gloves for his final fight; against the reigning heavyweight champ Mason 'The Line' Dixon.","https://image.tmdb.org/t/p/w440_and_h660_face/byBlJvZwCqgtIwrZNv0pyE974jC.jpg","2006-12-20","24000000"
"49688","13210","1955","0046889","105","7.4","7356","Dam Busters, The","https://themoviedb.org/movie/13210","","The story of how the British attacked German dams in WWII by using an ingenious technique to drop bombs where they would be most effective.","https://image.tmdb.org/t/p/w440_and_h660_face/emT3mnCRrpjeEEzgCN4VfFRnkER.jpg","1955-07-16",""
"49772","14202","2006","0446755","125","7.5","75958","Painted Veil, The","https://themoviedb.org/movie/14202","26910847","A British medical doctor fights a cholera epidemic in a small Chinese village, while being trapped at home in a loveless marriage to an unfaithful wife.","https://image.tmdb.org/t/p/w440_and_h660_face/68bKOKexPHMAqZiECl0PeystmB5.jpg","2007-01-19","19400000"
"49817","30060","1982","0084509","103","7.9","4252","Plague Dogs, The","https://themoviedb.org/movie/30060","","Two dogs escape from a laboratory and are hunted as possible carriers of the bubonic plague.","https://image.tmdb.org/t/p/w440_and_h660_face/7jv2RILfLbdkqg7TZrLEwE410Qf.jpg","1982-12-03",""
"49822","1247","2006","0343737","167","6.7","85557","Good Shepherd, The","https://themoviedb.org/movie/1247","59908565","The tumultuous early history of the Central Intelligence Agency is viewed through the prism of one man's life.","https://image.tmdb.org/t/p/w440_and_h660_face/frPAFd718R042GbMVWelLrk1h0D.jpg","2006-12-22","85000000"
"49824","1125","2006","0443489","130","6.5","53926","Dreamgirls","https://themoviedb.org/movie/1125","154937680","A trio of black female soul singers cross over to the pop charts in the early 1960s, facing their own personal struggles along the way.","https://image.tmdb.org/t/p/w440_and_h660_face/q7cw1vHRVrhn0lCtwLxXLmVkwWn.jpg","2006-12-25","70000000"
"49902","33583","1971","0065622","112","7.0","6596","Decameron, The (Decameron, Il)","https://themoviedb.org/movie/33583","","An adaptation of nine stories from Boccaccio's Decameron.","https://image.tmdb.org/t/p/w440_and_h660_face/iL5mmuIL6fqFSWJeHE417WWrocz.jpg","",""
"49910","1646","2007","0463998","123","7.5","50432","Freedom Writers","https://themoviedb.org/movie/1646","41170784","A young teacher inspires her class of at-risk students to learn tolerance, apply themselves, and pursue education beyond high school.","https://image.tmdb.org/t/p/w440_and_h660_face/bffP9cAgOHsMNnc55zIXrDnz7QD.jpg","2007-01-05","21000000"
"49917","58923","2006","0783612","255","8.6","3543","When the Levees Broke: A Requiem in Four Acts","https://themoviedb.org/movie/58923","","An examination of the U.S. government's role and its response to Hurricane Katrina.","","2006-12-13",""
"49932","1730","2006","0460829","180","7.0","41057","Inland Empire","https://themoviedb.org/movie/1730","849055","As an actress starts to adopt the persona of her character in a film, her world starts to become nightmarish and surreal.","https://image.tmdb.org/t/p/w440_and_h660_face/trkTOtxuohkHqCPrTl9yLPDFzEG.jpg","2007-02-07",""
"49957","8618","2006","0464049","109","6.9","17354","History Boys, The","https://themoviedb.org/movie/8618","13401952","An unruly class of gifted and charming teenage boys are taught by two eccentric and innovative teachers, as their headmaster pushes for them all to get accepted into Oxford or Cambridge.","https://image.tmdb.org/t/p/w440_and_h660_face/AZvkyBkqSUTyJgePwDHL3R5snj.jpg","2006-12-22","4000000"
"49961","1259","2006","0465551","92","7.4","63485","Notes on a Scandal","https://themoviedb.org/movie/1259","49469904","A veteran high school teacher befriends a younger art teacher, who is having an affair with one of her 15-year-old students. However, her intentions with this new friend also go well beyond platonic friendship.","https://image.tmdb.org/t/p/w440_and_h660_face/ymFybaA0r7MpwWnmUCFHYAT6Djb.jpg","2007-01-26","15000000"
"50005","1494","2006","0473444","114","7.0","35750","Curse of the Golden Flower (Man cheng jin dai huang jin jia)","https://themoviedb.org/movie/1494","78568977","During China's Tang dynasty the emperor has taken the princess of a neighboring province as wife. She has borne him two sons and raised his eldest. Now his control over his dominion is complete, including the royal family itself.","https://image.tmdb.org/t/p/w440_and_h660_face/cuX11HZlkNFHCieu8UyWmMeMXkg.jpg","2007-01-12","45000000"
"50011","13318","2006","0808185","95","7.4","12388","Bothersome Man, The (Brysomme mannen, Den)","https://themoviedb.org/movie/13318","","In a strange city where every person seems content beyond reason a new man arrives in town and stirs up trouble by asking too many questions.","https://image.tmdb.org/t/p/w440_and_h660_face/mHDeIKvmWYLyXwqXzN4F7Q2CHRT.jpg","2007-08-24",""
